race_id,driver_id,lapno,race_progress_pct,y_pit,is_raining,fcy_status,p_pit,pit_pred
2,1,0,0.0,0,0,0,8.011687896214426e-05,0
2,1,1,1.78571428571428,0,0,0,0.008375933393836021,0
2,1,2,3.57142857142857,0,0,0,0.005941066425293684,0
2,1,3,5.35714285714285,0,0,0,0.011895854957401752,0
2,1,4,7.14285714285714,0,0,0,0.019375024363398552,0
2,1,5,8.92857142857142,0,0,0,0.02534923143684864,0
2,1,6,10.71428571428571,0,0,0,0.02844681777060032,0
2,1,7,12.5,0,0,0,0.03440462052822113,0
2,1,8,14.28571428571428,0,0,0,0.018580511212348938,0
2,1,9,16.07142857142857,0,0,0,0.020612237975001335,0
2,1,10,17.85714285714285,0,0,0,0.02023315615952015,0
2,1,11,19.64285714285714,0,0,0,0.021253591403365135,0
2,1,12,21.42857142857142,0,0,0,0.024118276312947273,0
2,1,13,23.214285714285708,0,0,0,0.032462988048791885,0
2,1,14,25.0,0,0,0,0.03233536332845688,0
2,1,15,26.785714285714278,1,0,0,0.27966317534446716,0
2,1,16,28.57142857142857,0,0,0,0.0010617615189403296,0
2,1,17,30.35714285714285,0,0,0,0.0006531391991302371,0
2,1,18,32.14285714285714,0,0,0,0.0012904468458145857,0
2,1,19,33.92857142857143,0,0,0,0.0012167616514489055,0
2,1,20,35.71428571428571,0,0,0,0.0012294369516894221,0
2,1,21,37.5,0,0,0,0.0047687953338027,0
2,1,22,39.28571428571428,0,0,0,0.010070002637803555,0
2,1,23,41.07142857142857,0,0,0,0.011874379590153694,0
2,1,24,42.85714285714285,0,0,0,0.01027421560138464,0
2,1,25,44.64285714285714,0,0,0,0.01398094929754734,0
2,1,26,46.42857142857143,0,0,0,0.014931591227650642,0
2,1,27,48.21428571428571,0,0,0,0.014696389436721802,0
2,1,28,50.0,0,0,0,0.013097020797431469,0
2,1,29,51.78571428571429,0,0,0,0.01292381901293993,0
2,1,30,53.57142857142857,0,0,0,0.01679711788892746,0
2,1,31,55.35714285714286,0,0,0,0.026072686538100243,0
2,1,32,57.14285714285714,0,0,0,0.04403213411569595,0
2,1,33,58.92857142857143,1,0,0,0.2384590059518814,0
2,1,34,60.71428571428571,0,0,0,0.0027710471767932177,0
2,1,35,62.5,0,0,0,0.0016481236089020967,0
2,1,36,64.28571428571429,0,0,0,0.005968767683953047,0
2,1,37,66.07142857142857,0,0,0,0.00718264002352953,0
2,1,38,67.85714285714286,0,0,0,0.007914768531918526,0
2,1,39,69.64285714285714,0,0,0,0.011990781873464584,0
2,1,40,71.42857142857143,0,0,0,0.01178324967622757,0
2,1,41,73.21428571428571,0,0,0,0.013048683293163776,0
2,1,42,75.0,0,0,0,0.020026464015245438,0
2,1,43,76.78571428571429,0,0,0,0.013002021238207817,0
2,1,44,78.57142857142857,0,0,0,0.011335616931319237,0
2,1,45,80.35714285714286,0,0,0,0.023524416610598564,0
2,1,46,82.14285714285714,0,0,0,0.011887825094163418,0
2,1,47,83.92857142857143,0,0,0,0.013073823414742947,0
2,1,48,85.71428571428571,0,0,0,0.013324283063411713,0
2,1,49,87.5,0,0,0,0.00196371553465724,0
2,1,50,89.28571428571429,0,0,0,0.002121289959177375,0
2,1,52,92.85714285714286,0,0,0,0.001343925017863512,0
2,1,53,94.64285714285714,0,0,0,0.0003674891486298293,0
2,1,54,96.42857142857144,0,0,0,0.00034600068465806544,0
2,1,55,98.21428571428572,0,0,0,0.00036064881714992225,0
2,1,56,100.0,0,0,0,0.0005198974977247417,0
2,3,0,0.0,0,0,0,7.318118150578812e-05,0
2,3,1,1.78571428571428,0,0,0,0.008423580788075924,0
2,3,2,3.57142857142857,0,0,0,0.005066960118710995,0
2,3,3,5.35714285714285,0,0,0,0.008052501827478409,0
2,3,4,7.14285714285714,0,0,0,0.012313990853726864,0
2,3,5,8.92857142857142,0,0,0,0.010248220525681973,0
2,3,6,10.71428571428571,0,0,0,0.017439723014831543,0
2,3,7,12.5,0,0,0,0.030347660183906555,0
2,3,8,14.28571428571428,0,0,0,0.023799225687980652,0
2,3,9,16.07142857142857,0,0,0,0.033030230551958084,0
2,3,10,17.85714285714285,0,0,0,0.03040243871510029,0
2,3,11,19.64285714285714,0,0,0,0.021394886076450348,0
2,3,12,21.42857142857142,0,0,0,0.025857502594590187,0
2,3,13,23.214285714285708,0,0,0,0.03558626025915146,0
2,3,14,25.0,1,0,0,0.26958152651786804,0
2,3,15,26.785714285714278,0,0,0,0.0033756897319108248,0
2,3,16,28.57142857142857,0,0,0,0.001301347161643207,0
2,3,17,30.35714285714285,0,0,0,0.0015616734744980931,0
2,3,18,32.14285714285714,0,0,0,0.004145168699324131,0
2,3,19,33.92857142857143,0,0,0,0.0033399881795048714,0
2,3,20,35.71428571428571,0,0,0,0.006536839529871941,0
2,3,21,37.5,0,0,0,0.008077545091509819,0
2,3,22,39.28571428571428,0,0,0,0.011363235302269459,0
2,3,23,41.07142857142857,0,0,0,0.009107984602451324,0
2,3,24,42.85714285714285,0,0,0,0.0065876152366399765,0
2,3,25,44.64285714285714,0,0,0,0.012333817780017853,0
2,3,26,46.42857142857143,0,0,0,0.012018454261124134,0
2,3,27,48.21428571428571,0,0,0,0.018096700310707092,0
2,3,28,50.0,0,0,0,0.02102752961218357,0
2,3,29,51.78571428571429,0,0,0,0.025380291044712067,0
2,3,30,53.57142857142857,0,0,0,0.0396321676671505,0
2,3,31,55.35714285714286,0,0,0,0.06366288661956787,0
2,3,32,57.14285714285714,1,0,0,0.27175796031951904,0
2,3,33,58.92857142857143,0,0,0,0.003973573911935091,0
2,3,34,60.71428571428571,0,0,0,0.002949959598481655,0
2,3,35,62.5,0,0,0,0.0059863366186618805,0
2,3,36,64.28571428571429,0,0,0,0.007583899423480034,0
2,3,37,66.07142857142857,0,0,0,0.007685286924242973,0
2,3,38,67.85714285714286,0,0,0,0.013212901540100574,0
2,3,39,69.64285714285714,0,0,0,0.014619207940995693,0
2,3,40,71.42857142857143,0,0,0,0.013894601725041866,0
2,3,41,73.21428571428571,0,0,0,0.004570904187858105,0
2,3,42,75.0,0,0,0,0.0046610282734036446,0
2,3,43,76.78571428571429,0,0,0,0.005143315996974707,0
2,3,44,78.57142857142857,0,0,0,0.005377345252782106,0
2,3,45,80.35714285714286,0,0,0,0.005199155304580927,0
2,3,46,82.14285714285714,0,0,0,0.005415502469986677,0
2,3,47,83.92857142857143,0,0,0,0.006524350494146347,0
2,3,48,85.71428571428571,0,0,0,0.0067606898956000805,0
2,3,49,87.5,0,0,0,0.0023967865854501724,0
2,3,50,89.28571428571429,1,0,0,0.005811206065118313,0
2,3,51,91.07142857142856,0,0,0,0.002333950949832797,0
2,3,52,92.85714285714286,0,0,0,0.00019340080325491726,0
2,3,53,94.64285714285714,0,0,0,0.00018443427688907832,0
2,3,54,96.42857142857144,0,0,0,0.00017697970906738192,0
2,3,55,98.21428571428572,0,0,0,0.00015118993178475648,0
2,3,56,100.0,0,0,0,0.0003630753781180829,0
2,4,0,0.0,0,0,0,6.821023271186277e-05,0
2,4,1,1.78571428571428,0,0,0,0.006341751664876938,0
2,4,2,3.57142857142857,0,0,0,0.004847362171858549,0
2,4,3,5.35714285714285,0,0,0,0.015414693392813206,0
2,4,4,7.14285714285714,0,0,0,0.010654310695827007,0
2,4,5,8.92857142857142,0,0,0,0.006502054166048765,0
2,4,6,10.71428571428571,0,0,0,0.033133842051029205,0
2,4,7,12.5,0,0,0,0.020768186077475548,0
2,4,8,14.28571428571428,0,0,0,0.056115977466106415,0
2,4,9,16.07142857142857,1,0,0,0.8466516733169556,1
2,4,10,17.85714285714285,0,0,0,0.004742405842989683,0
2,4,11,19.64285714285714,0,0,0,0.003274251939728856,0
2,4,12,21.42857142857142,0,0,0,0.0006810561753809452,0
2,4,13,23.214285714285708,0,0,0,0.0023794895969331264,0
2,4,14,25.0,0,0,0,0.006066500674933195,0
2,4,15,26.785714285714278,0,0,0,0.00589715363457799,0
2,4,16,28.57142857142857,0,0,0,0.007748648524284363,0
2,4,17,30.35714285714285,0,0,0,0.009128677658736706,0
2,4,18,32.14285714285714,0,0,0,0.01136686746031046,0
2,4,19,33.92857142857143,0,0,0,0.010036447085440159,0
2,4,20,35.71428571428571,0,0,0,0.013326621614396572,0
2,4,21,37.5,0,0,0,0.01242482103407383,0
2,4,22,39.28571428571428,0,0,0,0.011534073390066624,0
2,4,23,41.07142857142857,0,0,0,0.014074640348553658,0
2,4,24,42.85714285714285,1,0,0,0.07533799856901169,0
2,4,25,44.64285714285714,0,0,0,0.0027109114453196526,0
2,4,26,46.42857142857143,0,0,0,0.0021132363472133875,0
2,4,27,48.21428571428571,0,0,0,0.004037496633827686,0
2,4,28,50.0,0,0,0,0.0069504897110164165,0
2,4,29,51.78571428571429,0,0,0,0.006896398030221462,0
2,4,30,53.57142857142857,0,0,0,0.007004000712186098,0
2,4,31,55.35714285714286,0,0,0,0.010791828855872154,0
2,4,32,57.14285714285714,0,0,0,0.02365715242922306,0
2,4,33,58.92857142857143,0,0,0,0.014574955217540264,0
2,4,34,60.71428571428571,0,0,0,0.02783411741256714,0
2,4,35,62.5,0,0,0,0.01703633926808834,0
2,4,36,64.28571428571429,0,0,0,0.01825752481818199,0
2,4,37,66.07142857142857,0,0,0,0.01550675556063652,0
2,4,38,67.85714285714286,0,0,0,0.017823370173573494,0
2,4,39,69.64285714285714,1,0,0,0.24043092131614685,0
2,4,40,71.42857142857143,0,0,0,0.0019938640762120485,0
2,4,41,73.21428571428571,0,0,0,0.0009246921399608254,0
2,4,42,75.0,0,0,0,0.0029551812913268805,0
2,4,43,76.78571428571429,0,0,0,0.0019008801318705082,0
2,4,44,78.57142857142857,0,0,0,0.0012338244123384356,0
2,4,45,80.35714285714286,0,0,0,0.0011870103189721704,0
2,4,46,82.14285714285714,0,0,0,0.002498007146641612,0
2,4,47,83.92857142857143,0,0,0,0.0038366348017007113,0
2,4,48,85.71428571428571,0,0,0,0.004670581314712763,0
2,4,49,87.5,0,0,0,0.000978707568719983,0
2,4,50,89.28571428571429,0,0,0,0.000978707568719983,0
2,4,51,91.07142857142856,0,0,0,0.0012006646720692515,0
2,4,52,92.85714285714286,0,0,0,0.001339234528131783,0
2,4,53,94.64285714285714,0,0,0,0.001650522230193019,0
2,4,54,96.42857142857144,0,0,0,0.0011110557243227959,0
2,4,55,98.21428571428572,0,0,0,0.0022484438959509134,0
2,5,0,0.0,0,0,0,7.595921488245949e-05,0
2,5,1,1.78571428571428,0,0,0,0.004905145149677992,0
2,5,2,3.57142857142857,0,0,0,0.005469614174216986,0
2,5,3,5.35714285714285,0,0,0,0.004688682500272989,0
2,5,4,7.14285714285714,0,0,0,0.006512273568660021,0
2,5,5,8.92857142857142,0,0,0,0.005942449439316988,0
2,5,6,10.71428571428571,0,0,0,0.011288121342658997,0
2,5,7,12.5,0,0,0,0.025669556111097336,0
2,5,8,14.28571428571428,0,0,0,0.02051437832415104,0
2,5,9,16.07142857142857,0,0,0,0.018432294949889183,0
2,5,10,17.85714285714285,0,0,0,0.029104677960276604,0
2,5,11,19.64285714285714,1,0,0,0.022338667884469032,0
2,5,12,21.42857142857142,0,0,0,0.0012941394234076142,0
2,5,13,23.214285714285708,0,0,0,0.00047911773435771465,0
2,5,14,25.0,0,0,0,0.0021007873583585024,0
2,5,15,26.785714285714278,0,0,0,0.0027716534677892923,0
2,5,16,28.57142857142857,0,0,0,0.001849657273851335,0
2,5,17,30.35714285714285,0,0,0,0.009334806352853775,0
2,5,18,32.14285714285714,0,0,0,0.008834894746541977,0
2,5,19,33.92857142857143,0,0,0,0.007323430385440588,0
2,5,20,35.71428571428571,0,0,0,0.008028082549571991,0
2,5,21,37.5,0,0,0,0.007224745582789183,0
2,5,22,39.28571428571428,0,0,0,0.007479299325495958,0
2,5,23,41.07142857142857,0,0,0,0.006259132642298937,0
2,5,24,42.85714285714285,0,0,0,0.012862130999565125,0
2,5,25,44.64285714285714,0,0,0,0.0160612091422081,0
2,5,26,46.42857142857143,0,0,0,0.020625760778784752,0
2,5,27,48.21428571428571,1,0,0,0.23569263517856598,0
2,5,28,50.0,0,0,0,0.0037863892503082752,0
2,5,29,51.78571428571429,0,0,0,0.003415538463741541,0
2,5,30,53.57142857142857,0,0,0,0.0033198599703609943,0
2,5,31,55.35714285714286,0,0,0,0.005807818379253149,0
2,5,32,57.14285714285714,0,0,0,0.00894680805504322,0
2,5,33,58.92857142857143,0,0,0,0.009772476740181446,0
2,5,34,60.71428571428571,0,0,0,0.012335664592683315,0
2,5,35,62.5,0,0,0,0.01948906108736992,0
2,5,36,64.28571428571429,0,0,0,0.015939753502607346,0
2,5,37,66.07142857142857,0,0,0,0.01886151358485222,0
2,5,38,67.85714285714286,0,0,0,0.030524112284183502,0
2,5,39,69.64285714285714,0,0,0,0.04895671084523201,0
2,5,40,71.42857142857143,0,0,0,0.04067785292863846,0
2,5,41,73.21428571428571,0,0,0,0.032793059945106506,0
2,5,42,75.0,1,0,0,0.4705653190612793,0
2,5,43,76.78571428571429,0,0,0,0.0010791950626298785,0
2,5,44,78.57142857142857,0,0,0,0.0005873123300261796,0
2,5,45,80.35714285714286,0,0,0,0.0006596375606022775,0
2,5,46,82.14285714285714,0,0,0,0.0009817647514864802,0
2,5,47,83.92857142857143,0,0,0,0.0013130095321685076,0
2,5,48,85.71428571428571,0,0,0,0.0015790555626153946,0
2,5,49,87.5,0,0,0,0.000433854729635641,0
2,5,50,89.28571428571429,0,0,0,0.0005742506473325193,0
2,5,51,91.07142857142856,0,0,0,0.0007072091684676707,0
2,5,52,92.85714285714286,0,0,0,0.001689809374511242,0
2,5,53,94.64285714285714,0,0,0,0.0002866739232558757,0
2,5,54,96.42857142857144,0,0,0,0.00027623691130429506,0
2,5,55,98.21428571428572,0,0,0,0.00027623691130429506,0
2,5,56,100.0,0,0,0,0.00033281807554885745,0
2,7,0,0.0,0,0,0,5.914951179875061e-05,0
2,7,1,1.78571428571428,0,0,0,0.010173398070037365,0
2,7,2,3.57142857142857,0,0,0,0.005101437214761972,0
2,7,3,5.35714285714285,0,0,0,0.004661764949560165,0
2,7,4,7.14285714285714,0,0,0,0.006692613009363413,0
2,7,5,8.92857142857142,0,0,0,0.006788838654756546,0
2,7,6,10.71428571428571,0,0,0,0.013722416013479233,0
2,7,7,12.5,0,0,0,0.017832202836871147,0
2,7,8,14.28571428571428,0,0,0,0.022627880796790123,0
2,7,9,16.07142857142857,0,0,0,0.023444507271051407,0
2,7,10,17.85714285714285,0,0,0,0.021487824618816376,0
2,7,11,19.64285714285714,0,0,0,0.03072299249470234,0
2,7,12,21.42857142857142,0,0,0,0.022692352533340454,0
2,7,13,23.214285714285708,0,0,0,0.027123380452394485,0
2,7,14,25.0,0,0,0,0.08096250146627426,0
2,7,15,26.785714285714278,0,0,0,0.08161026984453201,0
2,7,16,28.57142857142857,1,0,0,0.9255261421203613,1
2,7,17,30.35714285714285,0,0,0,0.001437758794054389,0
2,7,18,32.14285714285714,0,0,0,0.000569591298699379,0
2,7,19,33.92857142857143,0,0,0,0.0013287662295624614,0
2,7,20,35.71428571428571,0,0,0,0.0010407466907054186,0
2,7,21,37.5,0,0,0,0.0013974440516903996,0
2,7,22,39.28571428571428,0,0,0,0.0032027147244662046,0
2,7,23,41.07142857142857,0,0,0,0.005473753437399864,0
2,7,24,42.85714285714285,0,0,0,0.007732065860182047,0
2,7,25,44.64285714285714,0,0,0,0.005055825226008892,0
2,7,26,46.42857142857143,0,0,0,0.005456210114061832,0
2,7,27,48.21428571428571,0,0,0,0.018255414441227913,0
2,7,28,50.0,0,0,0,0.012671522796154022,0
2,7,29,51.78571428571429,0,0,0,0.015791555866599083,0
2,7,30,53.57142857142857,0,0,0,0.01600046642124653,0
2,7,31,55.35714285714286,0,0,0,0.032084960490465164,0
2,7,32,57.14285714285714,0,0,0,0.12049464881420135,0
2,7,33,58.92857142857143,0,0,0,0.20349445939064026,0
2,7,34,60.71428571428571,1,0,0,0.5262212753295898,1
2,7,35,62.5,0,0,0,0.001523563638329506,0
2,7,36,64.28571428571429,0,0,0,0.0028931153938174248,0
2,7,37,66.07142857142857,0,0,0,0.004209587350487709,0
2,7,38,67.85714285714286,0,0,0,0.010276222601532936,0
2,7,39,69.64285714285714,0,0,0,0.01148807443678379,0
2,7,40,71.42857142857143,0,0,0,0.011465748772025108,0
2,7,41,73.21428571428571,0,0,0,0.02147059142589569,0
2,7,42,75.0,0,0,0,0.033340442925691605,0
2,7,43,76.78571428571429,0,0,0,0.010154860094189644,0
2,7,44,78.57142857142857,0,0,0,0.013150013983249664,0
2,7,45,80.35714285714286,0,0,0,0.008452894166111946,0
2,7,46,82.14285714285714,0,0,0,0.022091196849942207,0
2,7,47,83.92857142857143,0,0,0,0.0140070840716362,0
2,7,48,85.71428571428571,0,0,0,0.012032152153551579,0
2,7,49,87.5,0,0,0,0.0033434468787163496,0
2,7,50,89.28571428571429,0,0,0,0.0019004489295184612,0
2,7,51,91.07142857142856,0,0,0,0.0008786102407611907,0
2,7,52,92.85714285714286,0,0,0,0.0013399324379861355,0
2,7,53,94.64285714285714,0,0,0,0.005239646881818771,0
2,7,54,96.42857142857144,0,0,0,0.0036372565664350986,0
2,7,55,98.21428571428572,0,0,0,0.004105750937014818,0
2,7,56,100.0,0,0,0,0.0086674764752388,0
2,8,0,0.0,0,0,0,6.150209810584784e-05,0
2,8,1,1.78571428571428,0,0,0,0.002388920169323683,0
2,8,2,3.57142857142857,0,0,0,0.002492444356903434,0
2,8,3,5.35714285714285,0,0,0,0.004137469921261072,0
2,8,4,7.14285714285714,0,0,0,0.012713535688817501,0
2,8,5,8.92857142857142,0,0,0,0.005726183764636517,0
2,8,6,10.71428571428571,0,0,0,0.007434848230332136,0
2,8,7,12.5,0,0,0,0.01583712361752987,0
2,8,8,14.28571428571428,0,0,0,0.01592821627855301,0
2,8,9,16.07142857142857,0,0,0,0.02699568122625351,0
2,8,10,17.85714285714285,1,0,0,0.07529361546039581,0
2,8,11,19.64285714285714,0,0,0,0.004988810047507286,0
2,8,12,21.42857142857142,0,0,0,0.0019478524336591363,0
2,8,13,23.214285714285708,0,0,0,0.0015263617970049381,0
2,8,14,25.0,0,0,0,0.004752941429615021,0
2,8,15,26.785714285714278,0,0,0,0.0033190979156643152,0
2,8,16,28.57142857142857,0,0,0,0.006291321013122797,0
2,8,17,30.35714285714285,0,0,0,0.008410396054387093,0
2,8,18,32.14285714285714,0,0,0,0.010538394562900066,0
2,8,19,33.92857142857143,0,0,0,0.010800633579492569,0
2,8,20,35.71428571428571,0,0,0,0.011139427311718464,0
2,8,21,37.5,0,0,0,0.008485660888254642,0
2,8,22,39.28571428571428,1,0,0,0.01298142783343792,0
2,8,23,41.07142857142857,0,0,0,0.01174970343708992,0
2,8,24,42.85714285714285,0,0,0,0.0025896525476127863,0
2,8,25,44.64285714285714,0,0,0,0.003260804805904627,0
2,8,26,46.42857142857143,0,0,0,0.008597572334110737,0
2,8,27,48.21428571428571,0,0,0,0.009093854576349258,0
2,8,28,50.0,0,0,0,0.03597867488861084,0
2,8,29,51.78571428571429,0,0,0,0.04166567698121071,0
2,8,30,53.57142857142857,0,0,0,0.03978772461414337,0
2,8,31,55.35714285714286,0,0,0,0.06108429282903671,0
2,8,32,57.14285714285714,0,0,0,0.05273686349391937,0
2,8,33,58.92857142857143,0,0,0,0.047230977565050125,0
2,8,34,60.71428571428571,1,0,0,0.6322021484375,1
2,8,35,62.5,0,0,0,0.002170050051063299,0
2,8,36,64.28571428571429,0,0,0,0.0015947379870340228,0
2,8,37,66.07142857142857,0,0,0,0.0023515867069363594,0
2,8,38,67.85714285714286,0,0,0,0.006437376607209444,0
2,8,39,69.64285714285714,0,0,0,0.005774757359176874,0
2,8,40,71.42857142857143,0,0,0,0.004037114791572094,0
2,8,41,73.21428571428571,0,0,0,0.0025315110106021166,0
2,8,42,75.0,0,0,0,0.003352783853188157,0
2,8,43,76.78571428571429,0,0,0,0.0032472319435328245,0
2,8,44,78.57142857142857,0,0,0,0.003347183344885707,0
2,8,45,80.35714285714286,0,0,0,0.0019133532186970115,0
2,8,46,82.14285714285714,0,0,0,0.013957888819277287,0
2,8,47,83.92857142857143,0,0,0,0.0052558062598109245,0
2,8,48,85.71428571428571,0,0,0,0.004778248257935047,0
2,8,49,87.5,0,0,0,0.0013596643693745136,0
2,8,50,89.28571428571429,0,0,0,0.0038245143368840218,0
2,8,51,91.07142857142856,0,0,0,0.0010173391783609986,0
2,8,52,92.85714285714286,0,0,0,0.0016473265131935477,0
2,8,53,94.64285714285714,0,0,0,0.0017355375457555056,0
2,8,54,96.42857142857144,0,0,0,0.0016654940554872155,0
2,8,55,98.21428571428572,0,0,0,0.0017430525040253997,0
2,9,0,0.0,0,0,0,4.874711521551944e-05,0
2,9,1,1.78571428571428,0,0,0,0.0029743777122348547,0
2,9,2,3.57142857142857,0,0,0,0.006919194478541613,0
2,9,3,5.35714285714285,0,0,0,0.0046108015812933445,0
2,9,4,7.14285714285714,0,0,0,0.005536033306270838,0
2,9,5,8.92857142857142,0,0,0,0.005906206555664539,0
2,9,6,10.71428571428571,0,0,0,0.006648065056651831,0
2,9,7,12.5,0,0,0,0.015878261998295784,0
2,9,8,14.28571428571428,0,0,0,0.01765221729874611,0
2,9,9,16.07142857142857,0,0,0,0.024739572778344154,0
2,9,10,17.85714285714285,0,0,0,0.039616674184799194,0
2,9,11,19.64285714285714,0,0,0,0.052215587347745895,0
2,9,12,21.42857142857142,1,0,0,0.18720781803131104,0
2,9,13,23.214285714285708,0,0,0,0.0054569244384765625,0
2,9,14,25.0,0,0,0,0.0003870558284688741,0
2,9,15,26.785714285714278,0,0,0,0.0013559820363298059,0
2,9,16,28.57142857142857,0,0,0,0.0010336682898923755,0
2,9,17,30.35714285714285,0,0,0,0.0014630242949351668,0
2,9,18,32.14285714285714,0,0,0,0.008134055882692337,0
2,9,19,33.92857142857143,0,0,0,0.006175374146550894,0
2,9,20,35.71428571428571,0,0,0,0.005535802338272333,0
2,9,21,37.5,0,0,0,0.0060359821654856205,0
2,9,22,39.28571428571428,0,0,0,0.00614219531416893,0
2,9,23,41.07142857142857,0,0,0,0.005310071632266045,0
2,9,24,42.85714285714285,0,0,0,0.013287165202200413,0
2,9,25,44.64285714285714,0,0,0,0.015436678193509579,0
2,9,26,46.42857142857143,0,0,0,0.01953449845314026,0
2,9,27,48.21428571428571,1,0,0,0.18933652341365814,0
2,9,28,50.0,0,0,0,0.003433680860325694,0
2,9,29,51.78571428571429,0,0,0,0.0037108880933374166,0
2,9,30,53.57142857142857,0,0,0,0.0016368329524993896,0
2,9,31,55.35714285714286,0,0,0,0.003952166065573692,0
2,9,32,57.14285714285714,0,0,0,0.004133598878979683,0
2,9,33,58.92857142857143,0,0,0,0.0034020545426756144,0
2,9,34,60.71428571428571,0,0,0,0.0034047006629407406,0
2,9,35,62.5,0,0,0,0.008388620801270008,0
2,9,36,64.28571428571429,0,0,0,0.007980728521943092,0
2,9,37,66.07142857142857,0,0,0,0.005767523311078548,0
2,9,38,67.85714285714286,0,0,0,0.00773570267483592,0
2,9,39,69.64285714285714,0,0,0,0.009627984836697578,0
2,9,40,71.42857142857143,0,0,0,0.007913698442280293,0
2,9,41,73.21428571428571,0,0,0,0.01414666697382927,0
2,9,42,75.0,1,0,0,0.07766320556402206,0
2,9,43,76.78571428571429,0,0,0,0.002108388114720583,0
2,9,44,78.57142857142857,0,0,0,0.0004992520553059876,0
2,9,45,80.35714285714286,0,0,0,0.0029120342805981636,0
2,9,46,82.14285714285714,0,0,0,0.0009413249790668488,0
2,9,47,83.92857142857143,0,0,0,0.0007891148561611772,0
2,9,48,85.71428571428571,0,0,0,0.0009300479432567954,0
2,9,49,87.5,0,0,0,0.00041030938155017793,0
2,9,50,89.28571428571429,0,0,0,0.0003527388034854084,0
2,9,51,91.07142857142856,0,0,0,0.0002209842496085912,0
2,9,52,92.85714285714286,0,0,0,0.00022112735314294696,0
2,9,53,94.64285714285714,0,0,0,0.00020645021868404,0
2,9,54,96.42857142857144,0,0,0,0.00046710335300303996,0
2,9,55,98.21428571428572,0,0,0,0.00044095332850702107,0
2,9,56,100.0,0,0,0,0.0004074268799740821,0
2,10,0,0.0,0,0,0,6.22146762907505e-05,0
2,10,1,1.78571428571428,0,0,0,0.008315990678966045,0
2,10,2,3.57142857142857,0,0,0,0.015921901911497116,0
2,10,3,5.35714285714285,0,0,0,0.007439180742949247,0
2,10,4,7.14285714285714,0,0,0,0.008377633057534695,0
2,10,5,8.92857142857142,0,0,0,0.008703293278813362,0
2,10,6,10.71428571428571,0,0,0,0.013590949587523937,0
